index,x,P2,HarrellDavis,Type7,Actual
1,0.9080553904828821,0.9080553904828821,0.9080553904828821,0.9080553904828821,0.36651292058166435
2,-0.6727674489871022,-0.6727674489871022,0.11764396508286046,0.11764397074788996,0.36651292058166435
3,-0.7301075518016197,-0.6727674489871022,-0.2777904494205324,-0.6727674489871022,0.36651292058166435
4,0.4329011093010615,0.4329011093010615,-0.06704416075045419,-0.11993316984302033,0.36651292058166435
5,-0.5772928897842994,-0.5772928897842994,-0.26272455865967004,-0.5772928897842994,0.36651292058166435
6,-0.29054138861829193,-0.5772928897842994,-0.3039616853619104,-0.43391713920129565,0.36651292058166435
7,1.1319622499575004,-0.20873670368824487,-0.09625335066935027,-0.29054138861829193,0.36651292058166435
8,0.40402122755944636,-0.20873670368824487,0.02055359869335796,0.056739919470577216,0.36651292058166435
9,-0.5600195687250182,-0.20873670368824487,-0.12171540879179689,-0.29054138861829193,0.36651292058166435
10,1.299043017292575,-0.20873670368824487,0.03730730361554312,0.056739919470577216,0.36651292058166435
11,-0.37151013519798404,-0.20873670368824487,-0.06138150292974977,-0.29054138861829193,0.36651292058166435
12,-0.3055927640650741,-0.20873670368824487,-0.12862443657413578,-0.298067076341683,0.36651292058166435
13,0.38272206484615057,-0.20873670368824487,-0.04739903348050022,-0.29054138861829193,0.36651292058166435
14,-0.12989238788600316,-0.20873670368824487,-0.07376527579293236,-0.21021688825214754,0.36651292058166435
15,0.03559022327595854,-0.09916753841328607,-0.06323280708525107,-0.12989238788600316,0.36651292058166435
16,-0.2972361760166739,-0.09916753841328607,-0.11451926160676913,-0.21021688825214754,0.36651292058166435
17,0.4172741844942557,-0.09916753841328607,-0.051674181892371066,-0.12989238788600316,0.36651292058166435
18,-1.206970122951635,-0.09916753841328607,-0.11042750331896271,-0.21021688825214754,0.36651292058166435
19,1.5816955120229275,-0.09916753841328607,-0.04774155601361118,-0.12989238788600316,0.36651292058166435
20,0.5986156627432114,-0.09916753841328607,0.01520246622585751,-0.04715108230502231,0.36651292058166435
21,0.08052208580589758,-0.020669057885094252,0.022989398455528866,0.03559022327595854,0.36651292058166435
22,-0.6326566151215451,-0.020669057885094252,-0.031104760214768448,-0.04715108230502231,0.36651292058166435
23,-0.8782545056900455,-0.10125469982053628,-0.08275554787625622,-0.12989238788600316,0.36651292058166435
24,1.0517047180459966,-0.10125469982053628,-0.029343537561041615,-0.04715108230502231,0.36651292058166435
25,1.5939683294459595,-0.020669057885094252,0.02498927098925196,0.03559022327595854,0.36651292058166435
26,0.48411777738073697,-0.020669057885094252,0.07648570484609282,0.05805615454092806,0.36651292058166435
27,-1.1379058125098556,-0.020669057885094252,0.023934533565771337,0.03559022327595854,0.36651292058166435
28,1.076267463177895,-0.020669057885094252,0.0761308558825859,0.05805615454092806,0.36651292058166435
29,-0.6482321194393895,-0.020669057885094252,0.024310537670571456,0.03559022327595854,0.36651292058166435
30,2.317889952295391,-0.020669057885094252,0.07585536561500071,0.05805615454092806,0.36651292058166435
31,1.0015287216153155,0.057488781645571974,0.1265869209884322,0.08052208580589758,0.36651292058166435
32,0.41423283754868473,0.057488781645571974,0.16750078851020303,0.23162207532602408,0.36651292058166435
33,-0.5187794845885532,0.057488781645571974,0.1198561954825467,0.08052208580589758,0.36651292058166435
34,-1.1574539028007291,0.057488781645571974,0.07143913405677751,0.05805615454092806,0.36651292058166435
35,-0.16297515791057987,-0.01025114190696301,0.042791952337487,0.03559022327595854,0.36651292058166435
36,0.6174958924650504,-0.01025114190696301,0.0868585892496827,0.05805615454092806,0.36651292058166435
37,1.6237761361329341,0.05346194637094037,0.13022860957808305,0.08052208580589758,0.36651292058166435
38,-1.710695798943528,0.05346194637094037,0.08643618740302675,0.05805615454092806,0.36651292058166435
39,0.47138078451993776,0.05346194637094037,0.12748643473585233,0.08052208580589758,0.36651292058166435
40,1.5293157771426704,0.05346194637094037,0.16808770899435374,0.23162207532602408,0.36651292058166435
41,1.2383138765241513,0.11407135165478746,0.20689797989050882,0.38272206484615057,0.36651292058166435
42,0.04539508886784409,0.11407135165478746,0.19272039779368436,0.23162207532602408,0.36651292058166435
43,-0.6434369235800282,0.05420603227625426,0.15564424870753515,0.08052208580589758,0.36651292058166435
44,-1.2910725597042185,0.05420603227625426,0.11790770310554843,0.06295858733687083,0.36651292058166435
45,-1.090497120197468,-0.007188347032470149,0.07982110875870643,0.04539508886784409,0.36651292058166435
46,1.4009724745910195,-0.007188347032470149,0.1172563925436157,0.06295858733687083,0.36651292058166435
47,0.7599792632559264,0.05202136879141828,0.1535769182682274,0.08052208580589758,0.36651292058166435
48,-0.7707055717408693,0.05202136879141828,0.11648075485775893,0.06295858733687083,0.36651292058166435
49,-0.32674728830223904,-0.006422831406391723,0.08103924370876195,0.04539508886784409,0.36651292058166435
50,1.3539586083103625,-0.006422831406391723,0.11733602207865614,0.06295858733687083,0.36651292058166435
51,-0.21449147480281192,-0.006422831406391723,0.0873767367781739,0.04539508886784409,0.36651292058166435
52,0.8355418684103152,-0.006422831406391723,0.12218792062205829,0.06295858733687083,0.36651292058166435
53,-0.6628941191604002,-0.006422831406391723,0.08734795451796018,0.04539508886784409,0.36651292058166435
54,-1.1353629703381114,-0.006422831406391723,0.052768325073930346,0.04049265607190131,0.36651292058166435
55,0.6866572008568133,-0.006422831406391723,0.08722693711621407,0.04539508886784409,0.36651292058166435
56,0.41276712584688224,-0.006422831406391723,0.11840786598315038,0.06295858733687083,0.36651292058166435
57,-1.0919110505351721,-0.006422831406391723,0.08480839172475821,0.04539508886784409,0.36651292058166435
58,0.143144145173564,-0.006422831406391723,0.09039203968692969,0.06295858733687083,0.36651292058166435
59,1.0575215270455796,0.043823403021006894,0.12116781257717063,0.08052208580589758,0.36651292058166435
60,0.766843019211333,0.043823403021006894,0.15133019022946312,0.1118331154897308,0.36651292058166435
61,-0.4195116932656473,0.043823403021006894,0.12095181714192829,0.08052208580589758,0.36651292058166435
62,-1.4640589830138746,0.043823403021006894,0.0902877771181106,0.06295858733687083,0.36651292058166435
63,-0.007388128781882461,-0.0036620508770317597,0.0810799263885001,0.04539508886784409,0.36651292058166435
64,-0.276772260354021,-0.0036620508770317597,0.05449561081763946,0.04049265607190131,0.36651292058166435
65,-0.9852854289230353,-0.049837122581127304,0.0270720216418999,0.03559022327595854,0.36651292058166435
66,1.1055089265078628,-0.049837122581127304,0.054717088608066775,0.04049265607190131,0.36651292058166435
67,-0.973003472884876,-0.049837122581127304,0.02742337744304992,0.03559022327595854,0.36651292058166435
68,0.2643965374003798,-0.049837122581127304,0.04459134313999943,0.04049265607190131,0.36651292058166435
69,-1.486153003487113,-0.049837122581127304,0.018652310763897176,0.03559022327595854,0.36651292058166435
70,1.4877263866515913,-0.049837122581127304,0.04475663281136805,0.04049265607190131,0.36651292058166435
71,0.1949848741914689,-0.007075187385989001,0.05661461494755746,0.04539508886784409,0.36651292058166435
72,0.4056962739303642,-0.007075187385989001,0.08033879278693173,0.06295858733687083,0.36651292058166435
73,0.36534972920061637,0.03320064013489314,0.10169230186905386,0.08052208580589758,0.36651292058166435
74,-1.5509136436493525,0.03320064013489314,0.07793047532755834,0.06295858733687083,0.36651292058166435
75,1.672747070506181,0.03320064013489314,0.10144010301735369,0.08052208580589758,0.36651292058166435
76,-1.4703538363493458,0.03320064013489314,0.07777438592976275,0.06295858733687083,0.36651292058166435
77,-1.7552290973671596,-0.0072497118541444625,0.05404387453572865,0.04539508886784409,0.36651292058166435
78,-1.0124819302828116,-0.0072497118541444625,0.03033454112570879,0.04049265607190131,0.36651292058166435
79,0.8570102786464893,-0.0072497118541444625,0.05397604482118513,0.04539508886784409,0.36651292058166435
80,-1.2136256247263622,-0.0072497118541444625,0.030351515381597857,0.04049265607190131,0.36651292058166435
81,2.4028877420935615,-0.0072497118541444625,0.05390454946942211,0.04539508886784409,0.36651292058166435
82,2.6080509209234974,-0.0072497118541444625,0.07729487702650892,0.06295858733687083,0.36651292058166435
83,0.25626478174321127,0.032808048165747894,0.09169590418090863,0.08052208580589758,0.36651292058166435
84,0.020262095065112968,0.032808048165747894,0.08639529726302314,0.06295858733687083,0.36651292058166435
85,0.7266524620526602,0.032808048165747894,0.10670887879863783,0.08052208580589758,0.36651292058166435
86,-1.135756957474202,0.032808048165747894,0.08622672008057816,0.06295858733687083,0.36651292058166435
87,0.013286775208473022,-0.00439331215446849,0.08046573624738501,0.04539508886784409,0.36651292058166435
88,-0.6692503878177417,-0.00439331215446849,0.06152086409085129,0.04049265607190131,0.36651292058166435
89,0.18882069631337475,-0.00439331215446849,0.0709988459033163,0.04539508886784409,0.36651292058166435
90,1.4574360050573776,-0.00439331215446849,0.08861232818305692,0.06295858733687083,0.36651292058166435
91,0.4613613845460636,0.029809372834296882,0.10604565826750718,0.08052208580589758,0.36651292058166435
92,0.08932885071195286,0.029809372834296882,0.10473844389380119,0.08492546825892522,0.36651292058166435
93,-0.1929066705557457,0.029809372834296882,0.09031685756570372,0.08052208580589758,0.36651292058166435
94,2.3296685861722124,0.029809372834296882,0.10604061583900858,0.08492546825892522,0.36651292058166435
95,0.628904993238605,0.06172691717862184,0.12171661341411304,0.08932885071195286,0.36651292058166435
96,1.1784944000786972,0.06172691717862184,0.1373377307270449,0.11623649794275842,0.36651292058166435
97,-1.371651493947988,0.06172691717862184,0.12166665067082151,0.08932885071195286,0.36651292058166435
98,2.072065999255303,0.06172691717862184,0.13727815607190783,0.11623649794275842,0.36651292058166435
99,3.1409206943292345,0.09398296290670985,0.1528133563053958,0.143144145173564,0.36651292058166435
100,-0.09541073470081847,0.09398296290670985,0.13975149104580456,0.11623649794275842,0.36651292058166435
101,1.0743932092098907,0.09398296290670985,0.15486107999244655,0.143144145173564,0.36651292058166435
102,-0.5976940376862013,0.09398296290670985,0.13974648188728772,0.11623649794275842,0.36651292058166435
103,-0.8205022086460232,0.061931787974655,0.12463330827541282,0.08932885071195286,0.36651292058166435
